imdb_id,title,runtime,overview,rated,imdb_votes,popularity,imdb_rating,rotten_tomatoes_rating,metacritic_rating,budget,revenue,financial_success,star_1,star_2,star_3,genre_1,genre_2,genre_3,director_1,director_2,release_year,outcome
tt0368933,The Princess Diaries 2: Royal Engagement,113 min,"Mia Thermopolis is now a college graduate and on her way to Genovia to take up her duties as princess. Her best friend Lilly also joins her for the summer. Mia continues her 'princess lessons'- riding horses side-saddle, archery, and other royal. But her complicated life is turned upside down once again when she not only learns that she is to take the crown as queen earlier than expected...",G,"90,292",32.977,5.8,26.0,43.0,40000000,134734481,True,Anne Hathaway, Callum Blue, Julie Andrews,Comedy, Family, Romance,Garry Marshall,,2004,False
tt3640424,Allied,124 min,"In 1942, an intelligence officer in North Africa encounters a female French Resistance fighter on a deadly mission behind enemy lines. When they reunite in London, their relationship is tested by the pressures of war.",R,"172,118",24.23,7.1,60.0,60.0,85000000,119520023,True,Brad Pitt, Marion Cotillard, Jared Harris,Action, Drama, Romance,Robert Zemeckis,,2016,False
tt0117913,A Time to Kill,149 min,"A young lawyer defends a black man accused of murdering two white men who raped his 10-year-old daughter, sparking a rebirth of the KKK.",R,"184,576",36.489,7.5,67.0,54.0,40000000,152266007,True,Matthew McConaughey, Sandra Bullock, Samuel L. Jackson,Crime, Drama, Thriller,Joel Schumacher,,1996,False
tt2005151,War Dogs,114 min,"Based on the true story of two young men, David Packouz and Efraim Diveroli, who won a $300 million contract from the Pentagon to arm America's allies in Afghanistan.",R,"263,020",36.474,7.1,62.0,57.0,50000000,86234523,True,Jonah Hill, Miles Teller, Steve Lantz,Biography, Comedy, Crime,Todd Phillips,,2016,False
tt0451079,Horton Hears a Who!,86 min,"The classic and beloved story from Dr. Seuss is now a CG animated film from 20th Century Fox Animation, the makers of the Ice Age films. An imaginative elephant named Horton (Jim Carrey) hears a faint cry for help coming from a tiny speck of dust floating through the air. Horton suspects there may be life on that speck and despite a surrounding community, which thinks he has lost his mind, he is determined to save the tiny particle! Jim Carrey and Steve Carell lead an all-star cast in bringing this wonderful family picture to life!",G,"151,574",32.972,6.8,79.0,71.0,85000000,298572799,True,Jim Carrey, Steve Carell, Carol Burnett,Animation, Adventure, Comedy,Jimmy Hayward, Steve Martino,2008,True
tt0492956,The Game Plan,110 min,"Bachelor football star Joe Kingman seems to have it all. He is wealthy and carefree, and his team is on the way to capturing a championship. Suddenly, he is tackled by some unexpected news: He has a young daughter, the result of a last fling with his ex-wife. Joe must learn to balance his personal and professional lives with the needs of his child.",PG,"101,008",28.719,6.4,30.0,44.0,22000000,147880543,True,Dwayne Johnson, Kyra Sedgwick, Madison Pettis,Comedy, Family, Sport,Andy Fickman,,2007,False
tt2199571,Run All Night,114 min,"Brooklyn mobster and prolific hit man Jimmy Conlon has seen better days. Longtime best friend of a mob boss, Jimmy is haunted by the sins of his past—as well as a dogged police detective who’s been one step behind Jimmy for 30 years. But when Jimmy’s estranged son becomes a target, Jimmy must make a choice between the crime family he chose and the real family he abandoned long ago. Now, with nowhere safe to turn, Jimmy has just one night to figure out exactly where his loyalties lie and to see if he can finally make things right.",R,"115,707",27.954,6.6,59.0,59.0,50000000,71561644,True,Liam Neeson, Ed Harris, Joel Kinnaman,Action, Crime, Thriller,Jaume Collet-Serra,,2015,False
tt1298644,The Hustle,93 min,"Two female scam artists, one low rent and the other high class, compete to swindle a naïve tech prodigy out of his fortune. A remake of the 1988 comedy ""Dirty Rotten Scoundrels.""",PG-13,"66,556",26.219,5.4,14.0,35.0,21000000,97400000,True,Anne Hathaway, Rebel Wilson, Alex Sharp,Comedy, Crime,,Chris Addison,,2019,False
tt4257926,Miracles from Heaven,109 min,"When Christy discovers her 10-year-old daughter Anna has a rare, incurable disease, she becomes a ferocious advocate for her daughter’s healing as she searches for a solution. After Anna has a freak accident and falls three stories, a miracle unfolds in the wake of her dramatic rescue that leaves medical specialists mystified, her family restored and their community inspired.",PG,"28,981",42.713,7.1,45.0,44.0,16000000,74000000,True,Jennifer Garner, Kylie Rogers, Martin Henderson,Biography, Drama, Family,Patricia Riggen,,2016,False
tt5500218,Samaritan,102 min,"Thirteen year old Sam Cleary suspects that his mysteriously reclusive neighbor Mr. Smith is actually the legendary vigilante Samaritan, who was reported dead 25 years ago. With crime on the rise and the city on the brink of chaos, Sam makes it his mission to coax his neighbor out of hiding to save the city from ruin.",PG-13,"56,520",36.344,5.7,38.0,45.0,100000000,0,False,Sylvester Stallone, Javon 'Wanna' Walton, Pilou Asbæk,Action, Drama, Fantasy,Julius Avery,,2022,False
tt0112471,Before Sunrise,101 min,"A young man and woman meet on a train in Europe, and wind up spending one evening together in Vienna. Unfortunately, both know that this will probably be their only night together.",R,"345,304",36.342,8.1,100.0,77.0,2500000,5987386,True,Ethan Hawke, Julie Delpy, Andrea Eckert,Drama, Romance,,Richard Linklater,,1995,True
tt0800069,The Hills Have Eyes 2,89 min,A group of National Guard trainees on a routine mission find themselves up against cannibalistic mutants in the New Mexico desert.,R,"68,162",36.334,5.1,12.0,32.0,15000000,37697773,True,Daniella Alonso, Jacob Vargas, Michael Bailey Smith,Horror, Thriller,,Martin Weisz,,2007,False
tt0088944,Commando,90 min,"John Matrix, the former leader of a special commando strike force that always got the toughest jobs done, is forced back into action when his young daughter is kidnapped. To find her, Matrix has to fight his way through an array of punks, killers, one of his former commandos, and a fully equipped private army. With the help of a feisty stewardess and an old friend, Matrix has only a few hours to overcome his greatest challenge: finding his daughter before she's killed.",R,"176,841",26.944,6.7,67.0,51.0,10000000,57500000,True,Arnold Schwarzenegger, Rae Dawn Chong, Dan Hedaya,Action, Adventure, Thriller,Mark L. Lester,,1985,False
tt0469494,There Will Be Blood,158 min,"Ruthless silver miner, turned oil prospector, Daniel Plainview, moves to oil-rich California. Using his son to project a trustworthy, family-man image, Plainview cons local landowners into selling him their valuable properties for a pittance. However, local preacher Eli Sunday suspects Plainview's motives and intentions, starting a slow-burning feud that threatens both their lives.",R,"648,147",33.185,8.2,91.0,93.0,25000000,77208711,True,Daniel Day-Lewis, Paul Dano, Ciarán Hinds,Drama,,,Paul Thomas Anderson,,2007,True
tt0120746,The Mask of Zorro,136 min,"It has been twenty years since Don Diego de la Vega fought Spanish oppression in Alta California as the legendary romantic hero, Zorro. Having escaped from prison he transforms troubled bandit Alejandro into his successor, in order to foil the plans of the tyrannical Don Rafael Montero who robbed him of his freedom, his wife and his precious daughter.",PG-13,"199,519",34.432,6.8,84.0,63.0,95000000,250300000,True,Antonio Banderas, Anthony Hopkins, Catherine Zeta-Jones,Action, Adventure, Comedy,Martin Campbell,,1998,True
tt0166924,Mulholland Drive,147 min,"Blonde Betty Elms has only just arrived in Hollywood to become a movie star when she meets an enigmatic brunette with amnesia. Meanwhile, as the two set off to solve the second woman's identity, filmmaker Adam Kesher runs into ominous trouble while casting his latest project.",R,"388,679",36.199,7.9,84.0,86.0,15000000,20289986,True,Naomi Watts, Laura Harring, Justin Theroux,Drama, Mystery, Thriller,David Lynch,,2001,True
tt0324216,The Texas Chainsaw Massacre,98 min,"After picking up a traumatized young hitchhiker, five friends find themselves stalked and hunted by a chainsaw-wielding killer and his family of equally psychopathic killers.",R,"153,569",34.924,6.2,37.0,38.0,9500000,107967319,True,Jessica Biel, Jonathan Tucker, Andrew Bryniarski,Horror,,,Marcus Nispel,,2003,False
tt3704428,Elvis,159 min,"The life story of Elvis Presley as seen through the complicated relationship with his enigmatic manager, Colonel Tom Parker.",PG-13,"240,715",31.195,7.3,77.0,64.0,85000000,288670284,True,Tom Hanks, Austin Butler, Olivia DeJonge,Biography, Drama, Music,Baz Luhrmann,,2022,True
tt0983193,The Adventures of Tintin,107 min,"Intrepid young reporter, Tintin, and his loyal dog, Snowy, are thrust into a world of high adventure when they discover a ship carrying an explosive secret. As Tintin is drawn into a centuries-old mystery, Ivan Ivanovitch Sakharine suspects him of stealing a priceless treasure. Tintin and Snowy, with the help of salty, cantankerous Captain Haddock and bumbling detectives, Thompson and Thomson, travel half the world, one step ahead of their enemies, as Tintin endeavors to find the Unicorn, a sunken ship that may hold a vast fortune, but also an ancient curse.",PG,"245,090",47.667,7.3,75.0,68.0,130000000,373993951,True,Jamie Bell, Andy Serkis, Daniel Craig,Animation, Action, Adventure,Steven Spielberg,,2011,True
tt0218922,Original Sin,116 min,"A young man is plunged into a life of subterfuge, deceit and mistaken identity in pursuit of a femme fatale whose heart is never quite within his grasp.",R,"60,430",36.054,6.0,12.0,33.0,42000000,35402320,False,Antonio Banderas, Angelina Jolie, Thomas Jane,Crime, Drama, Mystery,Michael Cristofer,,2001,False
tt0094012,Spaceballs,96 min,"When the nefarious Dark Helmet hatches a plan to snatch Princess Vespa and steal her planet's air, space-bum-for-hire Lone Starr and his clueless sidekick fly to the rescue. Along the way, they meet Yogurt, who puts Lone Starr wise to the power of ""The Schwartz."" Can he master it in time to save the day?",PG,"209,346",36.043,7.1,52.0,46.0,22700000,38119483,True,Mel Brooks, John Candy, Rick Moranis,Adventure, Comedy, Sci-Fi,Mel Brooks,,1987,False
tt3280262,Cult of Chucky,91 min,"Confined to an asylum for the criminally insane for the past four years, Nica is wrongly convinced that she, not Chucky, murdered her entire family... until a string of grisly deaths occur after her psychiatrist introduces a new group therapy tool -- a ""Good Guy"" doll.",R,"30,328",34.409,5.3,81.0,69.0,6500000,2200000,False,Allison Dawn Doiron, Alex Vincent, Brad Dourif,Horror, Thriller,,Don Mancini,,2017,False
tt4624424,Storks,87 min,"Storks deliver babies…or at least they used to. Now they deliver packages for a global internet retail giant. Junior, the company’s top delivery stork, is about to be promoted when he accidentally activates the Baby Making Machine, producing an adorable and wholly unauthorized baby girl...",PG,"68,241",36.009,6.8,65.0,56.0,70000000,182379278,True,Andy Samberg, Katie Crown, Kelsey Grammer,Animation, Adventure, Comedy,Nicholas Stoller, Doug Sweetland,2016,False
tt2262227,The Book of Life,95 min,"The journey of Manolo, a young man who is torn between fulfilling the expectations of his family and following his heart. Before choosing which path to follow, he embarks on an incredible adventure that spans three fantastical worlds where he must face his greatest fears.",PG,"79,013",36.008,7.2,83.0,67.0,50000000,97437106,True,Diego Luna, Zoe Saldana, Channing Tatum,Animation, Adventure, Comedy,Jorge R. Gutiérrez,,2014,True
tt0356910,Mr. & Mrs. Smith,120 min,"After five (or six) years of vanilla-wedded bliss, ordinary suburbanites John and Jane Smith are stuck in a huge rut. Unbeknownst to each other, they are both coolly lethal, highly-paid assassins working for rival organisations. When they discover they're each other's next target, their secret lives collide in a spicy, explosive mix of wicked comedy, pent-up passion, nonstop action and high-tech weaponry.",PG-13,"549,436",35.981,6.5,60.0,55.0,110000000,487300000,True,Brad Pitt, Angelina Jolie, Adam Brody,Action, Comedy, Crime,Doug Liman,,2005,False
tt0388980,The Greatest Game Ever Played,120 min,"A biopic of 20-year-old Francis Ouimet who defeated his golfing idol and 1900 US Open Champion, Harry Vardon.",PG,"33,989",32.395,7.4,63.0,55.0,26000000,15431177,False,Shia LaBeouf, Stephen Dillane, Elias Koteas,Biography, Drama, Sport,Bill Paxton,,2005,False
tt0337563,13 Going on 30,98 min,"A girl who's sick of the social strictures of junior high is transformed into a grownup overnight. In this feel-good fairy tale, teenager Jenna wants a boyfriend, and when she's unable to find one, she fantasizes about being a well-adjusted adult. Suddenly, her secret desire becomes a reality, and she is transformed into a 30-year-old, but adulthood, with its own set of male-female challenges, isn't as easy as it looks.",PG-13,"221,273",35.959,6.3,65.0,57.0,37000000,96500000,True,Jennifer Garner, Mark Ruffalo, Judy Greer,Comedy, Fantasy, Romance,Gary Winick,,2004,False
