imdb_id,title,release_year,runtime,genre,overview,director,actors,rated,imdb_votes,popularity,budget,revenue,star_1,star_2,star_3,genre_1,genre_2,genre_3,director_1,director_2
tt2224026,Home,2015,94 min,"Animation, Adventure, Comedy","When Earth is taken over by the overly-confident Boov, an alien race in search of a new place to call home, all humans are promptly relocated, while all Boov get busy reorganizing the planet. But when one resourceful girl, Tip, manages to avoid capture, she finds herself the accidental accomplice of a banished Boov named Oh. The two fugitives realize there’s a lot more at stake than intergalactic relations as they embark on the road trip of a lifetime.",Tim Johnson,"Jim Parsons, Rihanna, Steve Martin",PG,"113,102",40.621,135000000,368871007,Jim Parsons, Rihanna, Steve Martin,Animation, Adventure, Comedy,Tim Johnson,
tt1029360,Poltergeist,2015,114 min,"Horror, Thriller","A family's suburban home is invaded by angry spirits. When the terrifying apparitions escalate their attacks and take the youngest daughter, the family must come together to rescue her.",Tobe Hooper,"JoBeth Williams, Heather O'Rourke, Craig T. Nelson",PG,"182,038",40.618,35000000,95437994,JoBeth Williams, Heather O'Rourke, Craig T. Nelson,Horror, Thriller,,Tobe Hooper,
tt6285944,The Banker,2020,120 min,"Biography, Drama","In the 1960s, two entrepreneurs hatch an ingenious business plan to fight for housing integration—and equal access to the American Dream.",George Nolfi,"Anthony Mackie, Samuel L. Jackson, Nicholas Hoult",PG-13,"36,730",40.613,0,0,Anthony Mackie, Samuel L. Jackson, Nicholas Hoult,Biography, Drama,,George Nolfi,
tt0102510,The Naked Gun 2½: The Smell of Fear,1991,85 min,"Comedy, Crime","Bumbling lieutenant Frank Drebin is out to foil the big boys in the energy industry, who intend to suppress technology that will put them out of business.",David Zucker,"Leslie Nielsen, Priscilla Presley, George Kennedy",PG-13,"123,633",40.603,23000000,192030411,Leslie Nielsen, Priscilla Presley, George Kennedy,Comedy, Crime,,David Zucker,
tt0109040,Ace Ventura: Pet Detective,1994,86 min,Comedy,"He's Ace Ventura: Pet Detective. Jim Carrey is on the case to find the Miami Dolphins' missing mascot and quarterback Dan Marino. He goes eyeball to eyeball with a man-eating shark, stakes out the Miami Dolphins and woos and wows the ladies. Whether he's undercover, under fire or underwater, he always gets his man… or beast!",Tom Shadyac,"Jim Carrey, Courteney Cox, Sean Young",PG-13,"329,333",40.54,15000000,107217396,Jim Carrey, Courteney Cox, Sean Young,Comedy,,,Tom Shadyac,
tt4682266,The New Mutants,2020,94 min,"Action, Horror, Mystery","Five young mutants, just discovering their abilities while held in a secret facility against their will, fight to escape their past sins and save themselves.",Josh Boone,"Maisie Williams, Anya Taylor-Joy, Charlie Heaton",PG-13,"92,349",40.525,67000000,49169594,Maisie Williams, Anya Taylor-Joy, Charlie Heaton,Action, Horror, Mystery,Josh Boone,
tt6966692,Green Book,2018,130 min,"Biography, Comedy, Drama","Tony Lip, a bouncer in 1962, is hired to drive pianist Don Shirley on a tour through the Deep South in the days when African Americans, forced to find alternate accommodations and services due to segregation laws below the Mason-Dixon Line, relied on a guide called The Negro Motorist Green Book.",Peter Farrelly,"Viggo Mortensen, Mahershala Ali, Linda Cardellini",PG-13,"587,193",40.51,23000000,319700000,Viggo Mortensen, Mahershala Ali, Linda Cardellini,Biography, Comedy, Drama,Peter Farrelly,
tt1598778,Contagion,2011,106 min,"Drama, Thriller","As an epidemic of a lethal airborne virus - that kills within days - rapidly grows, the worldwide medical community races to find a cure and control the panic that spreads faster than the virus itself.",Steven Soderbergh,"Matt Damon, Kate Winslet, Jude Law",PG-13,"318,503",40.451,60000000,137551594,Matt Damon, Kate Winslet, Jude Law,Drama, Thriller,,Steven Soderbergh,
tt0085750,Jaws 3-D,1983,99 min,"Adventure, Horror, Thriller","This third film in the series follows a group of marine biologists attempting to capture a young great white shark that has wandered into Florida's Sea World Park. However, later it is discovered that the shark's 35-foot mother is also a guest at Sea World. What follows is the shark wreaking havoc on the visitors in the park.",Joe Alves,"Dennis Quaid, Bess Armstrong, Simon MacCorkindale",PG,"49,098",40.419,20500000,87987055,Dennis Quaid, Bess Armstrong, Simon MacCorkindale,Adventure, Horror, Thriller,Joe Alves,
tt0089907,The Return of the Living Dead,1985,91 min,"Comedy, Horror, Sci-Fi","When foreman Frank shows new employee Freddy a secret military experiment in a supply warehouse in Louisville, Kentucky, the two klutzes accidentally release a gas that reanimates corpses into flesh-eating zombies. As the epidemic spreads throughout the town, and the creatures satisfy their hunger in gory and outlandish ways, Frank and Freddy fight to survive with the help of their boss and a mysterious mortician.",Dan O'Bannon,"Clu Gulager, James Karen, Don Calfa",R,"70,141",40.418,4000000,14200000,Clu Gulager, James Karen, Don Calfa,Comedy, Horror, Sci-Fi,Dan O'Bannon,
tt3300542,London Has Fallen,2016,99 min,"Action, Thriller","In London for the Prime Minister's funeral, Mike Banning discovers a plot to assassinate all the attending world leaders.",Babak Najafi,"Gerard Butler, Aaron Eckhart, Morgan Freeman",R,"171,246",40.404,60000000,205754447,Gerard Butler, Aaron Eckhart, Morgan Freeman,Action, Thriller,,Babak Najafi,
tt0108358,Tombstone,1993,130 min,"Biography, Drama, History","Legendary marshal Wyatt Earp, now a weary gunfighter, joins his brothers Morgan and Virgil to pursue their collective fortune in the thriving mining town of Tombstone. But Earp is forced to don a badge again and get help from his notorious pal Doc Holliday when a gang of renegade brigands and rustlers begins terrorizing the town.","George P. Cosmatos, Kevin Jarre","Kurt Russell, Val Kilmer, Sam Elliott",R,"169,871",40.355,25000000,56500000,Kurt Russell, Val Kilmer, Sam Elliott,Biography, Drama, History,George P. Cosmatos, Kevin Jarre
tt0118749,Boogie Nights,1997,155 min,Drama,"Set in 1977, back when sex was safe, pleasure was a business and business was booming, idealistic porn producer Jack Horner aspires to elevate his craft to an art form. Horner discovers Eddie Adams, a hot young talent working as a busboy in a nightclub, and welcomes him into the extended family of movie-makers, misfits and hangers-on that are always around. Adams' rise from nobody to a celebrity adult entertainer is meteoric, and soon the whole world seems to know his porn alter ego, ""Dirk Diggler"". Now, when disco and drugs are in vogue, fashion is in flux and the party never seems to stop, Adams' dreams of turning sex into stardom are about to collide with cold, hard reality.",Paul Thomas Anderson,"Mark Wahlberg, Julianne Moore, Burt Reynolds",R,"285,051",40.318,15000000,43101594,Mark Wahlberg, Julianne Moore, Burt Reynolds,Drama,,,Paul Thomas Anderson,
tt14469386,Jade,2024,95 min,"Crime, Drama, Thriller","Jade presents the story of a woman who comes between a powerful businessman and a gang leader in their search for a hard drive that could damage the operations of Interpol. Despite grieving for the brother she accidentally killed, the woman is required to use her unique set of skills to retrieve the drive and protect her brother's unborn child being carried by another woman.",William Friedkin,"David Caruso, Linda Fiorentino, Chazz Palminteri",R,"14,495",40.302,0,0,David Caruso, Linda Fiorentino, Chazz Palminteri,Crime, Drama, Thriller,William Friedkin,
tt0078346,Superman,1978,143 min,"Action, Adventure, Sci-Fi","Mild-mannered Clark Kent works as a reporter at the Daily Planet alongside his crush, Lois Lane. Clark must summon his superhero alter-ego when the nefarious Lex Luthor launches a plan to take over the world.",Richard Donner,"Christopher Reeve, Margot Kidder, Gene Hackman",PG,"189,532",40.267,55000000,300500000,Christopher Reeve, Margot Kidder, Gene Hackman,Action, Adventure, Sci-Fi,Richard Donner,
tt0348150,Superman Returns,2006,154 min,"Action, Adventure, Sci-Fi","Superman returns to discover his 5-year absence has allowed Lex Luthor to walk free, and that those he was closest to felt abandoned and have moved on. Luthor plots his ultimate revenge that could see millions killed and change the face of the planet forever, as well as ridding himself of the Man of Steel.",Bryan Singer,"Brandon Routh, Kevin Spacey, Kate Bosworth",PG-13,"292,758",40.259,223000000,391081192,Brandon Routh, Kevin Spacey, Kate Bosworth,Action, Adventure, Sci-Fi,Bryan Singer,
tt20916568,The Wrath of Becky,2023,84 min,"Action, Thriller","Two years after she escaped a violent attack on her family, 16-year-old Becky attempts to rebuild her life in the care of an older woman -- a kindred spirit named Elena. However, when a violent group known as the Noble Men break into their home, attack them and take their beloved dog, Becky must return to her old ways to protect herself and her loved ones.","Matt Angel, Suzanne Coote","Lulu Wilson, Seann William Scott, Denise Burse",R,"13,556",40.246,0,0,Lulu Wilson, Seann William Scott, Denise Burse,Action, Thriller,,Matt Angel, Suzanne Coote
tt0397065,House of Wax,2005,113 min,"Horror, Thriller",A group of unwitting teens are stranded near a strange wax museum and soon must fight to survive and keep from becoming the next exhibit.,Jaume Collet-Serra,"Chad Michael Murray, Paris Hilton, Elisha Cuthbert",R,"135,840",40.212,40000000,68766121,Chad Michael Murray, Paris Hilton, Elisha Cuthbert,Horror, Thriller,,Jaume Collet-Serra,
tt1860357,Deepwater Horizon,2016,107 min,"Action, Drama, History","A story set on the offshore drilling rig Deepwater Horizon, which exploded during April 2010 and created the worst oil spill in U.S. history.",Peter Berg,"Mark Wahlberg, Kurt Russell, Douglas M. Griffin",PG-13,"185,330",40.192,110000000,121790373,Mark Wahlberg, Kurt Russell, Douglas M. Griffin,Action, Drama, History,Peter Berg,
tt2582846,The Fault in Our Stars,2014,126 min,"Drama, Romance","Despite the tumor-shrinking medical miracle that has bought her a few years, Hazel has never been anything but terminal, her final chapter inscribed upon diagnosis. But when a patient named Augustus Waters suddenly appears at Cancer Kid Support Group, Hazel's story is about to be completely rewritten.",Josh Boone,"Shailene Woodley, Ansel Elgort, Nat Wolff",PG-13,"405,692",40.177,14000000,307166834,Shailene Woodley, Ansel Elgort, Nat Wolff,Drama, Romance,,Josh Boone,
tt0099088,Back to the Future Part III,1990,118 min,"Adventure, Comedy, Sci-Fi","The final installment of the Back to the Future trilogy finds Marty digging the trusty DeLorean out of a mineshaft and looking for Doc in the Wild West of 1885. But when their time machine breaks down, the travelers are stranded in a land of spurs. More problems arise when Doc falls for pretty schoolteacher Clara Clayton, and Marty tangles with Buford Tannen.",Robert Zemeckis,"Michael J. Fox, Christopher Lloyd, Mary Steenburgen",PG,"487,260",40.148,40000000,244527583,Michael J. Fox, Christopher Lloyd, Mary Steenburgen,Adventure, Comedy, Sci-Fi,Robert Zemeckis,
tt11235772,The Voyeurs,2021,116 min,"Drama, Mystery, Romance","When Pippa and Thomas move into their dream apartment, they notice that their windows look directly into the apartment opposite – inviting them to witness the volatile relationship of the attractive couple across the street. But what starts as a simple curiosity turns into full-blown obsession with increasingly dangerous consequences.",Michael Mohan,"Sydney Sweeney, Justice Smith, Ben Hardy",R,"34,983",40.126,0,0,Sydney Sweeney, Justice Smith, Ben Hardy,Drama, Mystery, Romance,Michael Mohan,
tt3532216,American Made,2017,115 min,"Action, Comedy, Crime","The true story of pilot Barry Seal, who transported contraband for the CIA and the Medellin cartel in the 1980s.",Doug Liman,"Tom Cruise, Domhnall Gleeson, Sarah Wright",R,"211,916",40.089,50000000,133511855,Tom Cruise, Domhnall Gleeson, Sarah Wright,Action, Comedy, Crime,Doug Liman,
tt1599348,Safe House,2012,115 min,"Action, Thriller","A dangerous CIA renegade resurfaces after a decade on the run. When the safe house he's remanded to is attacked by mercenaries, a rookie operative escapes with him. Now, the unlikely allies must stay alive long enough to uncover who wants them dead.",Daniel Espinosa,"Denzel Washington, Ryan Reynolds, Robert Patrick",R,"238,737",40.052,85000000,208076205,Denzel Washington, Ryan Reynolds, Robert Patrick,Action, Thriller,,Daniel Espinosa,
tt0477080,Unstoppable,2010,98 min,"Action, Thriller","A runaway train, transporting deadly, toxic chemicals, is barreling down on Stanton, Pennsylvania,  and proves to be unstoppable until a veteran engineer and young conductor risk their lives to try and stop it with a switch engine.",Tony Scott,"Denzel Washington, Chris Pine, Rosario Dawson",PG-13,"209,500",39.995,100000000,167805466,Denzel Washington, Chris Pine, Rosario Dawson,Action, Thriller,,Tony Scott,
tt9100018,Cobweb,2023,88 min,"Horror, Mystery, Thriller","Eight year old Peter is plagued by a mysterious, constant tapping from inside his bedroom wall—one that his parents insist is all in his imagination. As Peter's fear intensifies, he believes that his parents could be hiding a terrible, dangerous secret and questions their trustworthiness.",Samuel Bodin,"Lizzy Caplan, Antony Starr, Cleopatra Coleman",R,"35,283",39.98,0,5569593,Lizzy Caplan, Antony Starr, Cleopatra Coleman,Horror, Mystery, Thriller,Samuel Bodin,
tt1153706,Dance Flick,2009,83 min,"Action, Comedy, Music","Street dancer, Thomas Uncles is from the wrong side of the tracks, but his bond with the beautiful Megan White might help the duo realize their dreams as they enter in the mother of all dance battles.",Damien Dante Wayans,"Marlon Wayans, Shawn Wayans, Shoshana Bush",PG-13,"12,822",39.976,25000000,31439140,Marlon Wayans, Shawn Wayans, Shoshana Bush,Action, Comedy, Music,Damien Dante Wayans,
